,w_star,method,gamma,N,mean_variance,expected_return
2262,[0.56679485 0.00218668 0.01227266 0.41300922 0.00573659],bagging,10,100,0.9990963462977773,27.192634789466407
2263,"[7.51987651e-01 0.00000000e+00 6.24500451e-16 2.48012349e-01
 0.00000000e+00]",SAA,10,200,1.0128280184888032,26.74739173665615
2264,"[7.06169353e-01 9.54885186e-15 4.21203234e-14 2.88278312e-01
 5.55233475e-03]",bagging,10,200,1.0043896910790826,26.8401592558028
2265,[1.3168586e-16 0.0000000e+00 0.0000000e+00 6.5424572e-01 3.4575428e-01],SAA,10,50,1.1653946615824275,27.124105738409583
2266,"[1.30071702e-01 6.16098724e-16 3.09922097e-02 4.92613685e-01
 3.46322403e-01]",bagging,10,50,1.191376759452023,26.79408319885728
2267,"[9.90156886e-01 0.00000000e+00 4.19369400e-16 9.39882812e-03
 4.44286292e-04]",SAA,10,100,1.0996241914545228,26.133297515717427
2268,[0.76026347 0.00402704 0.00362087 0.11907689 0.11301173],bagging,10,100,1.0825438483064271,26.204392872903504
2269,"[5.18882316e-01 0.00000000e+00 3.20923843e-17 4.81117684e-01
 1.41379963e-16]",SAA,10,200,0.9756974399123464,27.34647244717365
2270,"[5.16477339e-01 2.35778673e-04 6.89955368e-04 4.75985415e-01
 6.61151196e-03]",bagging,10,200,0.9790484262392054,27.322235072597024
2271,"[8.66262291e-01 0.00000000e+00 2.20309881e-16 1.33737709e-01
 0.00000000e+00]",SAA,10,50,1.0482191287389786,26.45370591197356
2272,"[6.54166511e-01 8.05337316e-16 1.89031251e-02 2.11592968e-01
 1.15337395e-01]",bagging,10,50,1.0777159261472775,26.483932473837868
2273,"[1.27344990e-01 1.84368345e-01 0.00000000e+00 6.88286665e-01
 1.78622308e-17]",SAA,10,100,1.0380288821268895,27.712965217811032
2274,"[1.86321013e-01 1.82614166e-01 1.71984097e-02 6.13294167e-01
 5.72244265e-04]",bagging,10,100,1.0532104093586776,27.568692390948968
2275,"[4.17648987e-01 0.00000000e+00 5.89805982e-16 5.82351013e-01
 0.00000000e+00]",SAA,10,200,0.9742277289480694,27.606642104192062
2276,"[4.15666953e-01 6.33294320e-16 4.84717845e-05 5.81490655e-01
 2.79392009e-03]",bagging,10,200,0.9753003214917277,27.599173954767522
2277,[0.35586181 0.         0.05315883 0.59097936 0.        ],SAA,10,50,1.0494705005939369,27.777130097567873
2278,"[3.70014103e-01 3.68514630e-16 8.66778597e-02 5.38636124e-01
 4.67191311e-03]",bagging,10,50,1.1084736928106653,27.727109274780148
2279,"[3.79648495e-01 1.79652300e-16 0.00000000e+00 3.30517544e-01
 2.89833961e-01]",SAA,10,100,1.102271107017319,26.40005054491428
2280,[0.31730797 0.0687208  0.00337354 0.29941267 0.31118502],bagging,10,100,1.143682266792132,26.22646694996368
2281,"[5.33417492e-01 0.00000000e+00 0.00000000e+00 4.66582508e-01
 3.13117587e-16]",SAA,10,200,0.9766370782114429,27.309117045945868
2282,"[4.79214387e-01 6.71579956e-16 6.91381344e-03 5.02022470e-01
 1.18493305e-02]",bagging,10,200,0.9872587943224085,27.396618078523836
2283,"[2.72214669e-01 2.77678706e-01 1.97866896e-17 4.50106624e-01
 0.00000000e+00]",SAA,10,50,1.0515597208443244,27.016863189046177
2284,[0.42576807 0.14434468 0.02757543 0.3817973  0.02051452],bagging,10,50,1.06621078912988,26.998651278024397
2285,"[7.39951695e-01 0.00000000e+00 4.22405166e-16 2.60048305e-01
 0.00000000e+00]",SAA,10,100,1.0097587325616768,26.77832414310393
2286,"[6.71595713e-01 2.77590700e-03 3.85473462e-05 2.91854450e-01
 3.37353829e-02]",bagging,10,100,1.0114138922900158,26.792565879030185
2287,"[0.00000000e+00 0.00000000e+00 7.70009334e-11 1.00000000e+00
 0.00000000e+00]",SAA,10,200,1.062000000297442,28.68000000133916
2288,[0.25318417 0.03851015 0.0042235  0.70154034 0.00254184],bagging,10,200,1.0012801195549081,27.8851773252028
2289,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 4.16971525e-16
 1.00000000e+00]",SAA,10,50,1.6090000000000035,24.180000000000017
2290,"[1.06163975e-01 2.02084840e-02 1.49311108e-14 3.51749635e-01
 5.21877905e-01]",bagging,10,50,1.2467163851103442,25.988584569440405
2291,"[9.89174056e-01 9.31546507e-16 0.00000000e+00 2.53161207e-16
 1.08259439e-02]",SAA,10,100,1.1052264395091784,26.089105928210852
2292,[0.76737565 0.04386498 0.00110918 0.06403471 0.12361547],bagging,10,100,1.108611322612389,25.999607496894303
2293,"[5.63471336e-01 6.55291793e-16 0.00000000e+00 4.36528664e-01
 7.93202309e-16]",SAA,10,200,0.979160184446362,27.23187866672868
2294,"[5.21213760e-01 1.66880032e-15 1.31800610e-03 4.52469743e-01
 2.49984907e-02]",bagging,10,200,0.9874055099131467,27.228277390149778
2295,"[2.94902991e-17 0.00000000e+00 0.00000000e+00 1.00000000e+00
 2.29850861e-17]",SAA,10,50,1.0620000000000034,28.680000000000017
2296,[0.06291106 0.06394225 0.00092662 0.68434648 0.18787359],bagging,10,50,1.0989831156385956,27.451211688731053
2297,"[3.84518528e-01 0.00000000e+00 1.15532584e-15 6.15481472e-01
 0.00000000e+00]",SAA,10,100,0.975674253370526,27.69178738401524
2298,"[4.18441402e-01 1.79728513e-02 5.50845205e-14 4.78237334e-01
 8.53484126e-02]",bagging,10,100,1.0112412778385687,27.158171944849173
2299,"[8.06493864e-01 7.89299182e-17 0.00000000e+00 1.93506136e-01
 0.00000000e+00]",SAA,10,200,1.0282981079487228,26.607310768961884
2300,[0.67055967 0.04574374 0.00085461 0.21596772 0.06687426],bagging,10,200,1.0476952610549337,26.497184725565994
2301,"[1.00000000e+00 0.00000000e+00 8.59312621e-14 0.00000000e+00
 0.00000000e+00]",SAA,10,50,1.1040000000003607,26.110000000001673
2302,[0.9739021  0.01534043 0.00374951 0.00459035 0.0024176 ],bagging,10,50,1.1083770529366612,26.113785997698482
2303,"[3.23197123e-02 3.05739960e-01 9.03790931e-16 4.24525408e-01
 2.37414920e-01]",SAA,10,100,1.1877801426456553,26.467653538403468
2304,"[3.01141747e-01 9.36023604e-02 4.92202784e-05 3.08139479e-01
 2.97067193e-01]",bagging,10,100,1.13909006466639,26.24447398009177
2305,"[7.98403263e-01 0.00000000e+00 1.26842981e-14 2.01596737e-01
 3.05311332e-16]",SAA,10,200,1.0258392087644777,26.62810361385354
2306,"[7.16335365e-01 6.04001123e-02 8.21816464e-15 2.22954326e-01
 3.10197146e-04]",bagging,10,200,1.030526268999799,26.628033835954668
2307,"[2.72257329e-01 7.74021094e-02 2.54787511e-16 6.50340561e-01
 0.00000000e+00]",SAA,10,50,0.9996622621342901,27.71171334419698
2308,"[3.21880608e-01 1.67764513e-01 4.91213856e-04 5.08406199e-01
 1.45746598e-03]",bagging,10,50,1.01936105347731,27.26417344626088
2309,"[8.22304221e-01 2.11202583e-16 0.00000000e+00 1.77695779e-01
 0.00000000e+00]",SAA,10,100,1.0332668220455568,26.566678151590345
2310,[0.73760709 0.0306242  0.00090319 0.22961745 0.00124808],bagging,10,100,1.0245150609949198,26.672666166178015
2311,"[8.97440058e-01 0.00000000e+00 5.68681304e-14 1.02559942e-01
 7.17896903e-16]",SAA,10,200,1.059838556131067,26.373579050784663
2312,"[8.36295972e-01 1.23065017e-03 3.16248742e-04 1.62157129e-01
 3.54844628e-15]",bagging,10,200,1.0389186178488452,26.526518570401773
2313,"[6.24895330e-02 7.28041759e-17 8.29414662e-18 7.93769980e-01
 1.43740487e-01]",SAA,10,50,1.0749731039799082,27.872569710508387
2314,[0.12308102 0.06502508 0.01411598 0.6842069  0.11357102],bagging,10,50,1.0768649332377098,27.630080676122915
2315,"[5.81130194e-01 6.66133815e-16 0.00000000e+00 4.18869806e-01
 3.85108612e-16]",SAA,10,100,0.9810075210313878,27.18649540243864
2316,"[5.44830185e-01 1.74021848e-15 2.54291638e-15 3.81761805e-01
 7.34080102e-02]",bagging,10,100,1.0085158425064824,26.949450378976234
2317,"[3.38762373e-01 0.00000000e+00 1.23599048e-16 6.61237627e-01
 0.00000000e+00]",SAA,10,200,0.9792349684830151,27.809380700991927
2318,"[3.39071209e-01 2.03904894e-15 1.21114240e-14 6.60793501e-01
 1.35289966e-04]",bagging,10,200,0.9792466763352552,27.807978186869825
2319,"[1.00000000e+00 0.00000000e+00 4.21052082e-14 0.00000000e+00
 0.00000000e+00]",SAA,10,50,1.1040000000001644,26.110000000000753
2320,"[9.19262892e-01 4.64876569e-15 8.05616712e-04 7.99314915e-02
 1.24518484e-15]",bagging,10,50,1.069721218935153,26.317671603731895
2321,"[0.00000000e+00 4.72592059e-01 0.00000000e+00 5.27407941e-01
 3.81439206e-16]",SAA,10,100,1.1223733660613986,27.040105556746607
2322,"[2.28439925e-01 2.07730278e-01 2.70635897e-15 4.34181513e-01
 1.29648284e-01]",bagging,10,100,1.089774053151757,26.788668049303244
2323,"[7.94564667e-01 0.00000000e+00 0.00000000e+00 2.05435333e-01
 3.39355280e-17]",SAA,10,200,1.0246924086140563,26.637968805276707
2324,"[7.09184900e-01 6.97661921e-02 3.84929259e-04 2.17595597e-01
 3.06838159e-03]",bagging,10,200,1.034891326334109,26.60158308725504
2325,"[9.43935085e-01 2.57606436e-16 2.86229374e-17 5.60649146e-02
 0.00000000e+00]",SAA,10,50,1.0787302034906805,26.254086830506225
2326,"[7.44485796e-01 1.40691641e-15 2.93689991e-03 2.52557249e-01
 2.00550480e-05]",bagging,10,50,1.0151122803773531,26.767227374564136
2327,"[7.05774338e-01 2.94225662e-01 0.00000000e+00 1.00613962e-16
 0.00000000e+00]",SAA,10,100,1.1534177841429503,25.84519690397611
2328,[0.62062754 0.19469374 0.00126459 0.1034158  0.07999833],bagging,10,100,1.1174311564345745,26.049685669806294
2329,"[3.17416130e-01 0.00000000e+00 0.00000000e+00 6.82583870e-01
 2.20309881e-16]",SAA,10,200,0.9815163420140287,27.86424054643292
2330,[0.32468362 0.01718655 0.00193363 0.62850836 0.02768784],bagging,10,200,0.9948466797077118,27.661755896475686
2331,"[1.32839787e-16 4.63026679e-16 4.20381399e-02 9.57961860e-01
 9.45786434e-17]",SAA,10,50,1.1059144201884803,28.689248390775052
2332,"[8.69172140e-02 4.83664196e-03 6.34597385e-02 8.44786406e-01
 2.35596566e-16]",bagging,10,50,1.1076448640550094,28.453800754933063
2333,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 9.71445147e-17
 5.68989300e-16]",SAA,10,100,1.1039999999999996,26.11
2334,[0.795066   0.02921569 0.02021318 0.15421646 0.00128868],bagging,10,100,1.0713860193865137,26.533949798205825
2335,"[2.02845213e-01 1.02695630e-15 0.00000000e+00 7.97154787e-01
 0.00000000e+00]",SAA,10,200,1.0005038179303543,28.15868780359399
2336,"[2.66603900e-01 2.06414083e-03 1.93572001e-03 7.29274892e-01
 1.21347314e-04]",bagging,10,200,0.9909146074934161,27.987545204878362
2337,[0.000000e+00 0.000000e+00 1.844358e-13 1.000000e+00 0.000000e+00],SAA,10,50,1.062000000000657,28.680000000002888
2338,"[3.98146073e-01 9.91801100e-15 1.62789951e-02 5.85574932e-01
 6.23211896e-15]",bagging,10,50,0.9950120711073431,27.66034597067214
2339,"[1.00000000e+00 1.06026299e-14 0.00000000e+00 7.88258347e-15
 3.21964677e-15]",SAA,10,100,1.1040000000001484,26.11000000000082
2340,"[8.97683495e-01 7.99537105e-02 4.00836093e-03 1.83255818e-02
 2.88515285e-05]",bagging,10,100,1.1113363773130858,26.096266049418837
2341,"[7.73331835e-01 0.00000000e+00 8.50014503e-17 2.26668165e-01
 0.00000000e+00]",SAA,10,200,1.018579493416833,26.692537184969925
2342,"[7.52944163e-01 5.13043523e-03 1.59276856e-15 2.25760618e-01
 1.61647834e-02]",bagging,10,200,1.0232553330963836,26.654389365037225
2343,"[5.15365297e-01 8.91214186e-17 0.00000000e+00 4.84634703e-01
 0.00000000e+00]",SAA,10,50,0.9754975704860169,27.355511185611263
2344,[0.49757402 0.01330874 0.00394793 0.46866009 0.01650922],bagging,10,50,0.9898989455967264,27.281630487630846
2345,"[1.61498378e-01 0.00000000e+00 4.68375339e-17 8.38501622e-01
 1.52113565e-16]",SAA,10,100,1.0101475217236042,28.264949169786032
2346,"[2.50671657e-01 7.88549328e-02 2.43964504e-03 6.67402098e-01
 6.31667090e-04]",bagging,10,100,1.0054914536090802,27.75984144391632
2347,"[4.81624982e-01 1.44849410e-16 0.00000000e+00 5.18375018e-01
 0.00000000e+00]",SAA,10,200,0.9741244479277635,27.442223795599222
2348,"[4.62128814e-01 8.75042466e-05 7.48048695e-04 5.34250201e-01
 2.78543220e-03]",bagging,10,200,0.9757211620522939,27.479655435116385
2349,"[9.58322445e-01 7.75421394e-16 0.00000000e+00 4.16775553e-02
 7.49400542e-16]",SAA,10,50,1.0849552903059307,26.217111317046093
