,w_star,method,function,N
735,-0.1481339335,Bagging,0,10
736,0.0019858589,MLE,0,10
737,-0.1527150826,SAA,0,10
738,-0.2348956022,KDE,0,10
739,-0.148648731,Bayesian,0,10
740,-0.0780095762,Bagging,0,25
741,-0.1047451495,MLE,0,25
742,-0.0789869848,SAA,0,25
743,-0.1154489195,KDE,0,25
744,-0.0719865158,Bayesian,0,25
745,-0.2805165969,Bagging,0,50
746,-0.3076034827,MLE,0,50
747,-0.2864793155,SAA,0,50
748,-0.330396542,KDE,0,50
749,-0.2996832552,Bayesian,0,50
750,0.14247355779999998,Bagging,0,10
751,0.0195826503,MLE,0,10
752,0.1284571534,SAA,0,10
753,0.0354587271,KDE,0,10
754,0.142621044,Bayesian,0,10
755,-0.177817959,Bagging,0,25
756,-0.19524162109999998,MLE,0,25
757,-0.1888455246,SAA,0,25
758,-0.2396617254,KDE,0,25
759,-0.1664601207,Bayesian,0,25
760,-0.23524983300000002,Bagging,0,50
761,-0.2750657434,MLE,0,50
762,-0.24795949280000001,SAA,0,50
763,-0.3004044975,KDE,0,50
764,-0.22828410559999998,Bayesian,0,50
765,-0.23878287,Bagging,0,10
766,-0.2461430262,MLE,0,10
767,-0.2507493153,SAA,0,10
768,-0.2902538433,KDE,0,10
769,-0.2495208096,Bayesian,0,10
770,-0.3982258787,Bagging,0,25
771,-0.5165814126,MLE,0,25
772,-0.4136247092,SAA,0,25
773,-0.46991328340000005,KDE,0,25
774,-0.37406239469999997,Bayesian,0,25
775,-0.2470998407,Bagging,0,50
776,-0.2646248057,MLE,0,50
777,-0.2451483461,SAA,0,50
778,-0.2837419411,KDE,0,50
779,-0.21936674309999998,Bayesian,0,50
780,-0.3830329717,Bagging,0,10
781,-0.3527468423,MLE,0,10
782,-0.3952420868,SAA,0,10
783,-0.493784888,KDE,0,10
784,-0.3595822381,Bayesian,0,10
785,-0.17085342039999998,Bagging,0,25
786,-0.1700898134,MLE,0,25
787,-0.16667192890000002,SAA,0,25
788,-0.2483944438,KDE,0,25
789,-0.17770678280000002,Bayesian,0,25
790,-0.3483209592,Bagging,0,50
791,-0.38287739439999996,MLE,0,50
792,-0.3512495035,SAA,0,50
793,-0.3942908632,KDE,0,50
794,-0.3304636454,Bayesian,0,50
795,-0.3676226253,Bagging,0,10
796,-0.20163199350000002,MLE,0,10
797,-0.3750724199,SAA,0,10
798,-0.4587766605,KDE,0,10
799,-0.3465322046,Bayesian,0,10
800,-0.0910736906,Bagging,0,25
801,-0.0933420512,MLE,0,25
802,-0.1012797163,SAA,0,25
803,-0.1531130804,KDE,0,25
804,-0.08178389059999999,Bayesian,0,25
805,-0.34777027899999996,Bagging,0,50
806,-0.2799428945,MLE,0,50
807,-0.3536982901,SAA,0,50
808,-0.4126539174,KDE,0,50
809,-0.3319208539,Bayesian,0,50
810,-0.2493886264,Bagging,0,10
811,-0.2558782428,MLE,0,10
812,-0.2647405762,SAA,0,10
813,-0.41609961009999996,KDE,0,10
814,-0.1815590388,Bayesian,0,10
815,-0.2214313513,Bagging,0,25
816,-0.119719021,MLE,0,25
817,-0.22757069100000002,SAA,0,25
818,-0.288167351,KDE,0,25
819,-0.2005111697,Bayesian,0,25
820,-0.31324366649999996,Bagging,0,50
821,-0.3578944058,MLE,0,50
822,-0.3256180674,SAA,0,50
823,-0.38063548909999995,KDE,0,50
824,-0.3058809715,Bayesian,0,50
825,0.0582831399,Bagging,0,10
826,0.1126226493,MLE,0,10
827,0.038654063100000004,SAA,0,10
828,-0.0125192678,KDE,0,10
829,0.0034919514000000002,Bayesian,0,10
830,-0.1625883591,Bagging,0,25
831,-0.22578820260000002,MLE,0,25
832,-0.1682568928,SAA,0,25
833,-0.2057795502,KDE,0,25
834,-0.1967595553,Bayesian,0,25
835,-0.36760081149999996,Bagging,0,50
836,-0.3681217688,MLE,0,50
837,-0.36660380659999997,SAA,0,50
838,-0.4213518826,KDE,0,50
839,-0.332985582,Bayesian,0,50
840,-0.2005768219,Bagging,0,10
841,-0.0406565213,MLE,0,10
842,-0.20160981690000002,SAA,0,10
843,-0.2699652671,KDE,0,10
844,-0.1713640088,Bayesian,0,10
845,-0.3103869977,Bagging,0,25
846,-0.2384789435,MLE,0,25
847,-0.3109732287,SAA,0,25
848,-0.37948763799999996,KDE,0,25
849,-0.3062172727,Bayesian,0,25
850,-0.2752540548,Bagging,0,50
851,-0.3815786437,MLE,0,50
852,-0.2698304367,SAA,0,50
853,-0.3048939692,KDE,0,50
854,-0.29243698170000004,Bayesian,0,50
855,-0.1865194084,Bagging,0,10
856,-0.2761092797,MLE,0,10
857,-0.1837437362,SAA,0,10
858,-0.2642369151,KDE,0,10
859,-0.1890282552,Bayesian,0,10
860,-0.056569138399999996,Bagging,0,25
861,-0.0622020737,MLE,0,25
862,-0.0669167624,SAA,0,25
863,-0.12155290029999999,KDE,0,25
864,-0.1296946497,Bayesian,0,25
865,-0.161939526,Bagging,0,50
866,-0.1782750688,MLE,0,50
867,-0.1631066979,SAA,0,50
868,-0.2063424508,KDE,0,50
869,-0.1464291761,Bayesian,0,50
870,-0.17662460149999998,Bagging,0,10
871,-0.20025080120000002,MLE,0,10
872,-0.21668469969999998,SAA,0,10
873,-0.30671753960000003,KDE,0,10
874,-0.221121166,Bayesian,0,10
875,-0.2754460543,Bagging,0,25
876,-0.38189992990000005,MLE,0,25
877,-0.2920592084,SAA,0,25
878,-0.34171474590000006,KDE,0,25
879,-0.2982336197,Bayesian,0,25
880,-0.0024782926,Bagging,0,50
881,0.0157285737,MLE,0,50
882,-0.0021292162,SAA,0,50
883,-0.045668783,KDE,0,50
884,-0.0053826497,Bayesian,0,50
885,-0.1643955977,Bagging,0,10
886,0.00262571,MLE,0,10
887,-0.1622051559,SAA,0,10
888,-0.20951381219999998,KDE,0,10
889,-0.19843013199999998,Bayesian,0,10
890,-0.1921214704,Bagging,0,25
891,-0.2176847764,MLE,0,25
892,-0.1816441551,SAA,0,25
893,-0.2243399407,KDE,0,25
894,-0.20027634579999998,Bayesian,0,25
895,-0.1658435865,Bagging,0,50
896,-0.1644490835,MLE,0,50
897,-0.1606053804,SAA,0,50
898,-0.1947278668,KDE,0,50
899,-0.1698232515,Bayesian,0,50
900,-0.4734747544,Bagging,0,10
901,-0.508167603,MLE,0,10
902,-0.4783394612,SAA,0,10
903,-0.5702968952,KDE,0,10
904,-0.4400717165,Bayesian,0,10
905,-0.2175827975,Bagging,0,25
906,-0.1290063789,MLE,0,25
907,-0.22921128699999999,SAA,0,25
908,-0.2869148594,KDE,0,25
909,-0.1797798918,Bayesian,0,25
910,-0.16979370059999999,Bagging,0,50
911,-0.1653821599,MLE,0,50
912,-0.17528322710000002,SAA,0,50
913,-0.20518602260000002,KDE,0,50
914,-0.17175690010000003,Bayesian,0,50
915,-0.24903201760000002,Bagging,0,10
916,-0.479194176,MLE,0,10
917,-0.2542302005,SAA,0,10
918,-0.3332765344,KDE,0,10
919,-0.2029296631,Bayesian,0,10
920,-0.1032941451,Bagging,0,25
921,-0.099439001,MLE,0,25
922,-0.10872161429999999,SAA,0,25
923,-0.1588463526,KDE,0,25
924,-0.1282903742,Bayesian,0,25
925,-0.0828877465,Bagging,0,50
926,-0.1046360267,MLE,0,50
927,-0.08831564289999999,SAA,0,50
928,-0.14172157859999998,KDE,0,50
929,-0.0941623708,Bayesian,0,50
930,-0.18184031879999998,Bagging,0,10
931,-0.09976864279999999,MLE,0,10
932,-0.1940531071,SAA,0,10
933,-0.22938613149999998,KDE,0,10
934,-0.2099825868,Bayesian,0,10
935,-0.35285847439999996,Bagging,0,25
936,-0.4068202034,MLE,0,25
937,-0.3613054315,SAA,0,25
938,-0.4127525235,KDE,0,25
939,-0.33805919549999996,Bayesian,0,25
940,-0.22767296199999998,Bagging,0,50
941,-0.2814052518,MLE,0,50
942,-0.22089890899999998,SAA,0,50
943,-0.2610649683,KDE,0,50
944,-0.21083578879999998,Bayesian,0,50
945,-0.290495758,Bagging,0,10
946,-0.3290978211,MLE,0,10
947,-0.31426829300000003,SAA,0,10
948,-0.41381451280000003,KDE,0,10
949,-0.302255603,Bayesian,0,10
950,-0.2409080627,Bagging,0,25
951,-0.2110515776,MLE,0,25
952,-0.2739112948,SAA,0,25
953,-0.35511630969999997,KDE,0,25
954,-0.2785065173,Bayesian,0,25
955,-0.1871135492,Bagging,0,50
956,-0.21305245879999998,MLE,0,50
957,-0.18568016059999998,SAA,0,50
958,-0.2179286288,KDE,0,50
959,-0.1823054645,Bayesian,0,50
960,-0.0271989419,Bagging,0,10
961,-0.043988613600000004,MLE,0,10
962,-0.026970568700000003,SAA,0,10
963,-0.07762678690000001,KDE,0,10
964,-0.039995917400000004,Bayesian,0,10
965,-0.24300972640000001,Bagging,0,25
966,-0.1897952585,MLE,0,25
967,-0.2394092351,SAA,0,25
968,-0.2977579823,KDE,0,25
969,-0.2123520855,Bayesian,0,25
970,-0.1098515515,Bagging,0,50
971,-0.1034665465,MLE,0,50
972,-0.1111416231,SAA,0,50
973,-0.143672042,KDE,0,50
974,-0.1105118684,Bayesian,0,50
975,-0.4071030382,Bagging,0,10
976,-0.6628933255,MLE,0,10
977,-0.4169788625,SAA,0,10
978,-0.5308253985,KDE,0,10
979,-0.38079417979999997,Bayesian,0,10
980,-0.1549476759,Bagging,0,25
981,-0.1438574493,MLE,0,25
982,-0.1608086209,SAA,0,25
983,-0.2145499136,KDE,0,25
984,-0.1431137983,Bayesian,0,25
985,-0.208251589,Bagging,0,50
986,-0.2172714945,MLE,0,50
987,-0.21016284,SAA,0,50
988,-0.2491394163,KDE,0,50
989,-0.18310537219999998,Bayesian,0,50
990,-0.40113153420000003,Bagging,0,10
991,-0.36768154399999997,MLE,0,10
992,-0.4028191925,SAA,0,10
993,-0.4504413508,KDE,0,10
994,-0.40711592399999996,Bayesian,0,10
995,-0.1827805058,Bagging,0,25
996,-0.1850200963,MLE,0,25
997,-0.17865942210000002,SAA,0,25
998,-0.2391386539,KDE,0,25
999,-0.1955561175,Bayesian,0,25
1000,-0.2736237642,Bagging,0,50
1001,-0.36121227479999996,MLE,0,50
1002,-0.285225181,SAA,0,50
1003,-0.3364431054,KDE,0,50
1004,-0.2955839302,Bayesian,0,50
1005,-0.0868661145,Bagging,0,10
1006,-0.0041854457,MLE,0,10
1007,-0.1157619255,SAA,0,10
1008,-0.2633930169,KDE,0,10
1009,-0.007186851,Bayesian,0,10
1010,-0.2222925071,Bagging,0,25
1011,-0.2677113232,MLE,0,25
1012,-0.22505189539999998,SAA,0,25
1013,-0.26908039699999997,KDE,0,25
1014,-0.2374837856,Bayesian,0,25
1015,-0.1705188693,Bagging,0,50
1016,-0.17952722010000002,MLE,0,50
1017,-0.1675117331,SAA,0,50
1018,-0.2067257581,KDE,0,50
1019,-0.18646889390000002,Bayesian,0,50
1020,-0.2945381877,Bagging,0,10
1021,-0.2274197338,MLE,0,10
1022,-0.3173865678,SAA,0,10
1023,-0.44002460020000006,KDE,0,10
1024,-0.2661928925,Bayesian,0,10
1025,-0.2308196523,Bagging,0,25
1026,-0.16576764230000002,MLE,0,25
1027,-0.2398059186,SAA,0,25
1028,-0.3250772328,KDE,0,25
1029,-0.19003061440000002,Bayesian,0,25
1030,-0.1680870645,Bagging,0,50
1031,-0.11575166029999999,MLE,0,50
1032,-0.1669142073,SAA,0,50
1033,-0.21157145579999997,KDE,0,50
1034,-0.1490205018,Bayesian,0,50
1035,-0.2544563291,Bagging,0,10
1036,-0.1214085218,MLE,0,10
1037,-0.2582358468,SAA,0,10
1038,-0.3173409537,KDE,0,10
1039,-0.2594344737,Bayesian,0,10
1040,-0.1856450831,Bagging,0,25
1041,-0.18751630460000002,MLE,0,25
1042,-0.18293246989999998,SAA,0,25
1043,-0.2258344061,KDE,0,25
1044,-0.1578820347,Bayesian,0,25
1045,-0.27461693379999996,Bagging,0,50
1046,-0.2852263519,MLE,0,50
1047,-0.2745036491,SAA,0,50
1048,-0.3071565385,KDE,0,50
1049,-0.2526936857,Bayesian,0,50
1050,0.1607007991,Bagging,0,10
1051,0.1162782659,MLE,0,10
1052,0.1635130866,SAA,0,10
1053,0.1361344118,KDE,0,10
1054,0.0813360758,Bayesian,0,10
1055,-0.2633042117,Bagging,0,25
1056,-0.2843521722,MLE,0,25
1057,-0.26995421010000004,SAA,0,25
1058,-0.3176953964,KDE,0,25
1059,-0.24118676670000003,Bayesian,0,25
1060,-0.24323489850000002,Bagging,0,50
1061,-0.24550813600000002,MLE,0,50
1062,-0.23791027780000001,SAA,0,50
1063,-0.2734777096,KDE,0,50
1064,-0.2516069381,Bayesian,0,50
1065,-0.0016900385999999998,Bagging,0,10
1066,0.0027371046999999996,MLE,0,10
1067,-0.013571620900000001,SAA,0,10
1068,-0.0557529457,KDE,0,10
1069,-0.0406276856,Bayesian,0,10
1070,-0.37597466799999996,Bagging,0,25
1071,-0.3026688725,MLE,0,25
1072,-0.375819667,SAA,0,25
1073,-0.429842879,KDE,0,25
1074,-0.35516992090000005,Bayesian,0,25
1075,-0.1297299617,Bagging,0,50
1076,-0.144847846,MLE,0,50
1077,-0.13261874199999998,SAA,0,50
1078,-0.1682343741,KDE,0,50
1079,-0.13131589529999999,Bayesian,0,50
1080,-0.2411465348,Bagging,0,10
1081,-0.0801671461,MLE,0,10
1082,-0.2752502651,SAA,0,10
1083,-0.3573807596,KDE,0,10
1084,-0.31031934699999997,Bayesian,0,10
1085,-0.1822168277,Bagging,0,25
1086,-0.1447634623,MLE,0,25
1087,-0.19941408170000002,SAA,0,25
1088,-0.2584498564,KDE,0,25
1089,-0.20146467269999999,Bayesian,0,25
1090,-0.2018986964,Bagging,0,50
1091,-0.2435896718,MLE,0,50
1092,-0.2140244518,SAA,0,50
1093,-0.2595461293,KDE,0,50
1094,-0.2106624432,Bayesian,0,50
1095,0.0494598887,Bagging,0,10
1096,0.122260555,MLE,0,10
1097,0.029026475099999997,SAA,0,10
1098,-0.0231345625,KDE,0,10
1099,-0.0027308151,Bayesian,0,10
1100,-0.22937677050000002,Bagging,0,25
1101,-0.22077826960000002,MLE,0,25
1102,-0.23888344539999998,SAA,0,25
1103,-0.2936608014,KDE,0,25
1104,-0.2315793617,Bayesian,0,25
1105,-0.1765683775,Bagging,0,50
1106,-0.1580986401,MLE,0,50
1107,-0.18019982199999998,SAA,0,50
1108,-0.2207908525,KDE,0,50
1109,-0.18273883929999998,Bayesian,0,50
1110,0.0143179875,Bagging,0,10
1111,0.08024851870000001,MLE,0,10
1112,0.014015604099999999,SAA,0,10
1113,-0.06497564780000001,KDE,0,10
1114,0.034430607200000005,Bayesian,0,10
1115,-0.3227341892,Bagging,0,25
1116,-0.3368858794,MLE,0,25
1117,-0.3293936479,SAA,0,25
1118,-0.39776625670000004,KDE,0,25
1119,-0.2872399825,Bayesian,0,25
1120,-0.2130983196,Bagging,0,50
1121,-0.2463730827,MLE,0,50
1122,-0.2125736472,SAA,0,50
1123,-0.258015524,KDE,0,50
1124,-0.22472056559999998,Bayesian,0,50
1125,0.0602851982,Bagging,0,10
1126,0.1705040612,MLE,0,10
1127,0.045948507,SAA,0,10
1128,-0.0415306165,KDE,0,10
1129,0.06517199480000001,Bayesian,0,10
1130,-0.0458210317,Bagging,0,25
1131,-0.0766116416,MLE,0,25
1132,-0.048130793399999997,SAA,0,25
1133,-0.1004872634,KDE,0,25
1134,-0.0445390145,Bayesian,0,25
1135,-0.1004543711,Bagging,0,50
1136,-0.17328768519999999,MLE,0,50
1137,-0.1084081178,SAA,0,50
1138,-0.1520028433,KDE,0,50
1139,-0.0926297715,Bayesian,0,50
1140,-0.1289678765,Bagging,0,10
1141,-0.13304553730000002,MLE,0,10
1142,-0.1314470089,SAA,0,10
1143,-0.2484748812,KDE,0,10
1144,-0.0748529025,Bayesian,0,10
1145,-0.0525999864,Bagging,0,25
1146,-0.056875349400000004,MLE,0,25
1147,-0.053646035300000006,SAA,0,25
1148,-0.09084305960000001,KDE,0,25
1149,-0.049634576500000006,Bayesian,0,25
1150,-0.3232611045,Bagging,0,50
1151,-0.32169174300000003,MLE,0,50
1152,-0.3282475588,SAA,0,50
1153,-0.3777008487,KDE,0,50
1154,-0.2910120884,Bayesian,0,50
1155,-0.1856620479,Bagging,0,10
1156,-0.18190446429999999,MLE,0,10
1157,-0.22837797280000002,SAA,0,10
1158,-0.3306438994,KDE,0,10
1159,-0.2016854441,Bayesian,0,10
1160,-0.1549103692,Bagging,0,25
1161,-0.20850850489999997,MLE,0,25
1162,-0.1462564839,SAA,0,25
1163,-0.20732251899999998,KDE,0,25
1164,-0.151893924,Bayesian,0,25
1165,-0.1517458798,Bagging,0,50
1166,-0.18049206850000002,MLE,0,50
1167,-0.1650027907,SAA,0,50
1168,-0.2059271537,KDE,0,50
1169,-0.1576269056,Bayesian,0,50
1170,-0.20052683629999998,Bagging,0,10
1171,0.014182573600000001,MLE,0,10
1172,-0.22525813030000003,SAA,0,10
1173,-0.34384026630000003,KDE,0,10
1174,-0.1717238392,Bayesian,0,10
1175,-0.1839655161,Bagging,0,25
1176,-0.1862000225,MLE,0,25
1177,-0.1784867855,SAA,0,25
1178,-0.2523956152,KDE,0,25
1179,-0.1798258115,Bayesian,0,25
1180,-0.06482840200000001,Bagging,0,50
1181,-0.06971726889999999,MLE,0,50
1182,-0.06483923700000001,SAA,0,50
1183,-0.1093415586,KDE,0,50
1184,-0.0557722895,Bayesian,0,50
1185,-0.2726548888,Bagging,0,10
1186,-0.2334741047,MLE,0,10
1187,-0.2810231186,SAA,0,10
1188,-0.3585653705,KDE,0,10
1189,-0.2390069486,Bayesian,0,10
1190,-0.2617154896,Bagging,0,25
1191,-0.4032167224,MLE,0,25
1192,-0.2709256376,SAA,0,25
1193,-0.3296459161,KDE,0,25
1194,-0.26697134850000004,Bayesian,0,25
1195,-0.0851073002,Bagging,0,50
1196,-0.0844164927,MLE,0,50
1197,-0.0892529544,SAA,0,50
1198,-0.1211315659,KDE,0,50
1199,-0.0697571512,Bayesian,0,50
1200,-0.2309480661,Bagging,0,10
1201,-0.1756684087,MLE,0,10
1202,-0.2375832932,SAA,0,10
1203,-0.3084104346,KDE,0,10
1204,-0.2111079079,Bayesian,0,10
1205,-0.1656559958,Bagging,0,25
1206,-0.26576648469999997,MLE,0,25
1207,-0.16928575329999998,SAA,0,25
1208,-0.2234012737,KDE,0,25
1209,-0.1779422105,Bayesian,0,25
1210,-0.3015809541,Bagging,0,50
1211,-0.2948437753,MLE,0,50
1212,-0.3008608665,SAA,0,50
1213,-0.3368922885,KDE,0,50
1214,-0.2830565662,Bayesian,0,50
1215,-0.2736369151,Bagging,0,10
1216,-0.3026661256,MLE,0,10
1217,-0.27387257870000004,SAA,0,10
1218,-0.32599537219999997,KDE,0,10
1219,-0.302158684,Bayesian,0,10
1220,0.0004999085,Bagging,0,25
1221,-0.05566608519999999,MLE,0,25
1222,-0.0112053033,SAA,0,25
1223,-0.0501685345,KDE,0,25
1224,-0.0229892544,Bayesian,0,25
1225,-0.2062019382,Bagging,0,50
1226,-0.2086840698,MLE,0,50
1227,-0.2077482626,SAA,0,50
1228,-0.2439420288,KDE,0,50
1229,-0.2082588611,Bayesian,0,50
1230,-0.1460104658,Bagging,0,10
1231,-0.16190627189999998,MLE,0,10
1232,-0.1610296406,SAA,0,10
1233,-0.2263717814,KDE,0,10
1234,-0.1453714175,Bayesian,0,10
1235,-0.068418749,Bagging,0,25
1236,-0.18087780679999999,MLE,0,25
1237,-0.076286404,SAA,0,25
1238,-0.1369466856,KDE,0,25
1239,-0.05726290059999999,Bayesian,0,25
1240,-0.2094245906,Bagging,0,50
1241,-0.25141583289999997,MLE,0,50
1242,-0.2183692772,SAA,0,50
1243,-0.2676787974,KDE,0,50
1244,-0.22567660879999998,Bayesian,0,50
1245,-0.1832026132,Bagging,0,10
1246,-0.0252343011,MLE,0,10
1247,-0.1976713635,SAA,0,10
1248,-0.3220437705,KDE,0,10
1249,-0.2093994108,Bayesian,0,10
1250,-0.0649099542,Bagging,0,25
1251,-0.0654143968,MLE,0,25
1252,-0.0733317919,SAA,0,25
1253,-0.1242457026,KDE,0,25
1254,-0.0887947536,Bayesian,0,25
1255,-0.3640916659,Bagging,0,50
1256,-0.3680328203,MLE,0,50
1257,-0.36209774850000004,SAA,0,50
1258,-0.3876534378,KDE,0,50
1259,-0.3603356141,Bayesian,0,50
1260,-0.0288771654,Bagging,0,10
1261,-0.057019258899999994,MLE,0,10
1262,-0.0373909936,SAA,0,10
1263,-0.0965879975,KDE,0,10
1264,-0.031136318,Bayesian,0,10
1265,-0.09363369710000001,Bagging,0,25
1266,-0.0661248297,MLE,0,25
1267,-0.0992565359,SAA,0,25
1268,-0.1558705402,KDE,0,25
1269,-0.0783243671,Bayesian,0,25
1270,-0.1475663113,Bagging,0,50
1271,-0.1559350211,MLE,0,50
1272,-0.1486095876,SAA,0,50
1273,-0.18580161739999998,KDE,0,50
1274,-0.1565916565,Bayesian,0,50
1275,-0.2116383257,Bagging,0,10
1276,-0.23783339550000002,MLE,0,10
1277,-0.2113548536,SAA,0,10
1278,-0.26662063210000003,KDE,0,10
1279,-0.229932718,Bayesian,0,10
1280,-0.11795978539999999,Bagging,0,25
1281,-0.2529389789,MLE,0,25
1282,-0.1308935155,SAA,0,25
1283,-0.18056304350000002,KDE,0,25
1284,-0.1223819442,Bayesian,0,25
1285,-0.1534713506,Bagging,0,50
1286,-0.1570844263,MLE,0,50
1287,-0.1537014082,SAA,0,50
1288,-0.1877298009,KDE,0,50
1289,-0.1544903456,Bayesian,0,50
1290,-0.2557586404,Bagging,0,10
1291,-0.241576803,MLE,0,10
1292,-0.2756856304,SAA,0,10
1293,-0.37368525140000003,KDE,0,10
1294,-0.2743497279,Bayesian,0,10
1295,-0.2358521207,Bagging,0,25
1296,-0.2783146103,MLE,0,25
1297,-0.23346571489999998,SAA,0,25
1298,-0.3054113485,KDE,0,25
1299,-0.1838430342,Bayesian,0,25
1300,-0.0667607726,Bagging,0,50
1301,-0.1893005213,MLE,0,50
1302,-0.0735355879,SAA,0,50
1303,-0.1180003933,KDE,0,50
1304,-0.0696686104,Bayesian,0,50
1305,-0.44228313210000003,Bagging,0,10
1306,-0.47583287490000004,MLE,0,10
1307,-0.45938455520000004,SAA,0,10
1308,-0.5384972587,KDE,0,10
1309,-0.4181850101,Bayesian,0,10
1310,-0.1016178104,Bagging,0,25
1311,-0.1313981363,MLE,0,25
1312,-0.12423348869999999,SAA,0,25
1313,-0.190824286,KDE,0,25
1314,-0.2333584176,Bayesian,0,25
1315,-0.2040957871,Bagging,0,50
1316,-0.2090029672,MLE,0,50
1317,-0.21034712530000002,SAA,0,50
1318,-0.2305338984,KDE,0,50
1319,-0.21377270339999999,Bayesian,0,50
1320,-0.3148334217,Bagging,0,10
1321,-0.5114641636,MLE,0,10
1322,-0.3387558555,SAA,0,10
1323,-0.4116083572,KDE,0,10
1324,-0.3378560949,Bayesian,0,10
1325,-0.2855617475,Bagging,0,25
1326,-0.2643809273,MLE,0,25
1327,-0.28492291,SAA,0,25
1328,-0.3556630012,KDE,0,25
1329,-0.2488660559,Bayesian,0,25
1330,-0.3031834313,Bagging,0,50
1331,-0.3178512608,MLE,0,50
1332,-0.30673610879999996,SAA,0,50
1333,-0.3379788041,KDE,0,50
1334,-0.3092358469,Bayesian,0,50
1335,0.1336552531,Bagging,0,10
1336,0.22271242600000002,MLE,0,10
1337,0.1208068618,SAA,0,10
1338,0.053343897599999995,KDE,0,10
1339,0.1122934208,Bayesian,0,10
1340,-0.29001334370000004,Bagging,0,25
1341,-0.3112242944,MLE,0,25
1342,-0.294741535,SAA,0,25
1343,-0.3372514083,KDE,0,25
1344,-0.2903092816,Bayesian,0,25
1345,-0.23914592710000002,Bagging,0,50
1346,-0.29398826769999997,MLE,0,50
1347,-0.24418702829999997,SAA,0,50
1348,-0.2782060309,KDE,0,50
1349,-0.2380622612,Bayesian,0,50
1350,0.1078985905,Bagging,0,10
1351,0.1335261339,MLE,0,10
1352,0.0984583906,SAA,0,10
1353,0.0085942686,KDE,0,10
1354,0.08488163050000001,Bayesian,0,10
1355,-0.2137983318,Bagging,0,25
1356,-0.3866255219,MLE,0,25
1357,-0.22473014019999998,SAA,0,25
1358,-0.2891966312,KDE,0,25
1359,-0.2319927497,Bayesian,0,25
1360,-0.2910663972,Bagging,0,50
1361,-0.28962366489999997,MLE,0,50
1362,-0.2861586742,SAA,0,50
1363,-0.320385168,KDE,0,50
1364,-0.276354259,Bayesian,0,50
1365,-0.1432007443,Bagging,0,10
1366,-0.253318101,MLE,0,10
1367,-0.1606439547,SAA,0,10
1368,-0.2540993356,KDE,0,10
1369,-0.1628791317,Bayesian,0,10
1370,-0.2180025062,Bagging,0,25
1371,-0.21035866379999998,MLE,0,25
1372,-0.23823393269999998,SAA,0,25
1373,-0.2803360758,KDE,0,25
1374,-0.2290588207,Bayesian,0,25
1375,-0.1712590638,Bagging,0,50
1376,-0.201126782,MLE,0,50
1377,-0.1772622348,SAA,0,50
1378,-0.2157957847,KDE,0,50
1379,-0.1834232029,Bayesian,0,50
1380,-0.3052558669,Bagging,0,10
1381,-0.3841442241,MLE,0,10
1382,-0.3460421157,SAA,0,10
1383,-0.43160662549999995,KDE,0,10
1384,-0.3214023914,Bayesian,0,10
1385,-0.1692672785,Bagging,0,25
1386,-0.22476443289999998,MLE,0,25
1387,-0.1729754577,SAA,0,25
1388,-0.23098629199999998,KDE,0,25
1389,-0.2080790883,Bayesian,0,25
1390,-0.2427219548,Bagging,0,50
1391,-0.2543779136,MLE,0,50
1392,-0.2372088881,SAA,0,50
1393,-0.2899543563,KDE,0,50
1394,-0.224448421,Bayesian,0,50
1395,-0.3301382783,Bagging,0,10
1396,-0.36788912,MLE,0,10
1397,-0.3316819737,SAA,0,10
1398,-0.4185590952,KDE,0,10
1399,-0.26975557559999996,Bayesian,0,10
1400,-0.09827552939999999,Bagging,0,25
1401,-0.1690513559,MLE,0,25
1402,-0.109455376,SAA,0,25
1403,-0.1604073876,KDE,0,25
1404,-0.0770354541,Bayesian,0,25
1405,-0.10031775289999999,Bagging,0,50
1406,-0.10736366,MLE,0,50
1407,-0.109618287,SAA,0,50
1408,-0.158860841,KDE,0,50
1409,-0.0801794341,Bayesian,0,50
1410,0.052772780899999996,Bagging,0,10
1411,0.0772253047,MLE,0,10
1412,0.0537459391,SAA,0,10
1413,0.000832325,KDE,0,10
1414,0.011432950400000001,Bayesian,0,10
1415,-0.3044595613,Bagging,0,25
1416,-0.3167341768,MLE,0,25
1417,-0.3112125898,SAA,0,25
1418,-0.4216011772,KDE,0,25
1419,-0.22736605829999998,Bayesian,0,25
1420,-0.1211461759,Bagging,0,50
1421,-0.1462162659,MLE,0,50
1422,-0.1178688119,SAA,0,50
1423,-0.15578397230000002,KDE,0,50
1424,-0.1162858552,Bayesian,0,50
1425,-0.0189992099,Bagging,0,10
1426,-0.0891862315,MLE,0,10
1427,-0.0158568328,SAA,0,10
1428,-0.0709013137,KDE,0,10
1429,-0.0234224989,Bayesian,0,10
1430,0.0012207862,Bagging,0,25
1431,-0.0983726784,MLE,0,25
1432,-0.0039049555,SAA,0,25
1433,-0.0779212413,KDE,0,25
1434,0.0206726932,Bayesian,0,25
1435,-0.3039309958,Bagging,0,50
1436,-0.3700902274,MLE,0,50
1437,-0.3132749398,SAA,0,50
1438,-0.3551965635,KDE,0,50
1439,-0.2975717193,Bayesian,0,50
1440,-0.3065613839,Bagging,0,10
1441,-0.2048394976,MLE,0,10
1442,-0.3131623456,SAA,0,10
1443,-0.3751125433,KDE,0,10
1444,-0.2577807609,Bayesian,0,10
1445,-0.2586581153,Bagging,0,25
1446,-0.1009407435,MLE,0,25
1447,-0.2529082628,SAA,0,25
